Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0.11463970547092373,0.34169278996865204,0.09714320328755256,0.45384615384615384
1,0.09069677162973859,0.5473354231974922,0.09394932091236115,0.5679487179487179
2,0.07837666077393349,0.6158307210031349,0.07885252579282491,0.6294871794871795
3,0.06201528212913899,0.7239811912225705,0.0647253824923283,0.7198717948717949
4,0.061964235494503035,0.7344827586206897,0.08840738256008197,0.6038461538461538
5,0.063156116928987,0.7051724137931035,0.055634390639188964,0.7589743589743589
6,0.04857574428627297,0.790282131661442,0.0481218329224831,0.7993589743589744
7,0.04558103866524831,0.8064263322884012,0.06605959301575637,0.6724358974358975
8,0.0604298624615871,0.7047021943573668,0.06402936488007888,0.6762820512820513
9,0.05725116430311741,0.7321316614420063,0.05094573761408146,0.7717948717948718
10,0.043324822474703144,0.8219435736677116,0.03506150108117324,0.8583333333333333
11,0.03044237560099195,0.8766457680250783,0.03681578215880272,0.8493589743589743
12,0.02422956303462713,0.9017241379310345,0.03193385856082806,0.8647435897435898
13,0.02097125778961518,0.9137931034482759,0.03228048708958504,0.8666666666666667
14,0.01873688688530911,0.9211598746081505,0.03126960925948925,0.8698717948717949
15,0.016517620146578194,0.9308777429467084,0.030560981272122797,0.8724358974358974
16,0.015743822184592766,0.9330721003134796,0.02943883662422498,0.8826923076923077
17,0.014875499120560185,0.9384012539184953,0.03198622782260944,0.867948717948718
18,0.014333358922605417,0.9420062695924765,0.03250497967386857,0.8788461538461538
19,0.013132207937608692,0.9473354231974922,0.032547629949374074,0.8711538461538462
20,0.013767956166898942,0.9435736677115988,0.031184877875523688,0.8775641025641026
21,0.011879716013619519,0.9507836990595612,0.030565669043706015,0.8756410256410256
22,0.011603949134614681,0.9521943573667712,0.03148296712300716,0.8762820512820513
23,0.011680331770447448,0.9523510971786834,0.03519254563710628,0.860897435897436
24,0.010762193031188649,0.9568965517241379,0.03487481016379136,0.860897435897436
25,0.010713426038319228,0.9573667711598746,0.03761388518107243,0.8525641025641025
26,0.010590813589810764,0.957680250783699,0.035098205907986714,0.860897435897436
27,0.011384226300032534,0.9547021943573668,0.03289703659904309,0.8717948717948718
28,0.010852641743085227,0.9551724137931035,0.0343611146395023,0.8685897435897436
