Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0.10381906713624733,0.40830721003134796,0.09196618581429505,0.5051282051282051
1,0.07316150813360572,0.6017241379310345,0.07199249120476918,0.6224358974358974
2,0.06587630919294671,0.6746081504702194,0.05764953346970754,0.7455128205128205
3,0.04448754748557242,0.7979623824451411,0.04918020881521396,0.7858974358974359
4,0.032570530977508866,0.8620689655172413,0.03498093747557738,0.8365384615384616
5,0.03320727443503549,0.8633228840125392,0.04251120359374162,0.8211538461538461
6,0.03086253529221847,0.8753918495297806,0.04181106014129443,0.8378205128205128
7,0.026293924600353062,0.8967084639498433,0.03826393038034439,0.8416666666666667
8,0.021423874870176225,0.9142633228840126,0.03632831934552926,0.8519230769230769
9,0.01932794300775076,0.9227272727272727,0.03923870099660678,0.8352564102564103
10,0.017973732046175712,0.9275862068965517,0.03662754537967535,0.8493589743589743
11,0.014730075024488764,0.9421630094043887,0.03870797373163395,0.842948717948718
12,0.013983662248381814,0.9445141065830721,0.038812275230884555,0.8461538461538461
13,0.013020296942524401,0.9476489028213166,0.03768247950535554,0.8487179487179487
14,0.015143633886097367,0.9404388714733543,0.038626828216589415,0.8403846153846154
15,0.016938951571813573,0.9318181818181818,0.034624662192968225,0.8589743589743589
16,0.012728226919392807,0.9481191222570533,0.03467182507499671,0.8538461538461538
17,0.01310361201253057,0.9443573667711599,0.0344537051824423,0.8602564102564103
18,0.011574092636112603,0.9518808777429467,0.031248156726360322,0.8692307692307693
19,0.010946622502268948,0.9551724137931035,0.033045026583549304,0.8666666666666667
20,0.010701942534352358,0.956269592476489,0.03193625708421071,0.867948717948718
21,0.01038294397148546,0.9570532915360501,0.03816174939274788,0.8455128205128205
22,0.01113920041117642,0.9536050156739811,0.03479389850145731,0.8564102564102564
23,0.011260284152652683,0.9550156739811912,0.03763592929030076,0.8442307692307692
24,0.009802636482568931,0.9584639498432602,0.03387464158810102,0.8602564102564103
25,0.010830886891187639,0.9573667711598746,0.03632315934086457,0.8512820512820513
26,0.00931790137377372,0.9605015673981191,0.03582395105025707,0.8538461538461538
27,0.00859216962762901,0.963166144200627,0.0368400942056607,0.8544871794871794
28,0.008558769457240744,0.9633228840125392,0.040128555053319685,0.8455128205128205
29,0.008872141245881031,0.9628526645768025,0.03746350961617934,0.8512820512820513
30,0.008076456276448823,0.9641065830721003,0.03473899339636167,0.8583333333333333
31,0.012184948400597214,0.94858934169279,0.03541998758147925,0.8602564102564103
32,0.012619093610528494,0.95,0.038197447321353814,0.8467948717948718
33,0.009844996358872302,0.9587774294670847,0.04032667462642376,0.8391025641025641
34,0.034506762030076084,0.8525078369905956,0.04614244655538828,0.8070512820512821
35,0.018872460962906713,0.9219435736677116,0.03744640902448923,0.8448717948717949
36,0.012151436345085361,0.9517241379310345,0.03236674691239993,0.8743589743589744
37,0.010670781456412847,0.9565830721003135,0.031444163926136796,0.8673076923076923
38,0.009663502377717752,0.9606583072100313,0.031481843881117993,0.8730769230769231
39,0.008779407957376077,0.9625391849529781,0.031617792008014824,0.8711538461538462
40,0.008321642752468212,0.9634796238244514,0.03124968063754913,0.8717948717948718
41,0.01009898897534861,0.9578369905956113,0.03378903541045311,0.8641025641025641
42,0.008354450477036096,0.9648902821316614,0.03375384515294662,0.8615384615384616
43,0.007900883399277085,0.9663009404388715,0.03766947268293454,0.8442307692307692
44,0.007381897714269292,0.9677115987460815,0.034953589202501835,0.8506410256410256
45,0.010686443381735524,0.9542319749216301,0.034162204005779365,0.860897435897436
46,0.008939444469317187,0.961755485893417,0.036143043560859484,0.8519230769230769
47,0.009961362111274165,0.9584639498432602,0.03538272732343429,0.8557692307692307
48,0.009042899603123388,0.9609717868338558,0.03549988583112374,0.8493589743589743
49,0.007482645187678756,0.9656739811912226,0.033006229499975843,0.8692307692307693
50,0.0070201638934193735,0.9683385579937304,0.03304990430672963,0.8666666666666667
51,0.0068116971641942435,0.9678683385579937,0.03431581633213239,0.8634615384615385
52,0.006780998255082386,0.9681818181818181,0.03427174496345031,0.8641025641025641
53,0.0065915822909800425,0.9688087774294671,0.03387731439792193,0.8602564102564103
54,0.007020435886907167,0.9681818181818181,0.03615442266066869,0.8564102564102564
55,0.006504395070447817,0.9691222570532916,0.03659198028154862,0.860897435897436
