Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,197.47910663834932,0.15532915360501567,2.941262609530718,0.2032051282051282
1,1.1226873639235302,0.2285266457680251,0.5324899477836413,0.2782051282051282
2,0.3702790197347025,0.34655172413793106,0.3019064609821026,0.42628205128205127
3,0.2289902298708321,0.44655172413793104,0.1973129309904881,0.514102564102564
4,0.17217265662728432,0.5221003134796238,0.18085281482109658,0.5884615384615385
5,0.15029910125515678,0.5735109717868339,0.17025163280658231,0.5634615384615385
6,0.1462952909097776,0.59858934169279,0.2073252621369484,0.5192307692307693
7,0.1472123632236708,0.6079937304075235,0.20517223890011127,0.5237179487179487
8,0.13072031285134977,0.6570532915360502,0.18319394924701787,0.6051282051282051
9,0.1286695611140571,0.6459247648902822,0.1432779732422951,0.6692307692307692
10,0.13429846232961337,0.6316614420062696,0.11867720041519557,0.7205128205128205
11,0.13205491386143764,0.6341692789968651,0.11800678544319593,0.7262820512820513
12,0.11450318337701332,0.6738244514106583,0.10234163571626712,0.7487179487179487
13,0.13406946103681217,0.6382445141065831,0.09267294586468966,0.7884615384615384
14,0.17093743503467415,0.5894984326018808,0.11034982662934523,0.6301282051282051
15,0.18487743175235288,0.5735109717868339,0.11070262205142241,0.683974358974359
16,0.19473211844232763,0.5628526645768025,0.14942161876421708,0.6346153846153846
17,0.20722368345552103,0.5442006269592476,0.1559316295079696,0.6974358974358974
18,0.22165522554825093,0.540282131661442,0.1262285807575935,0.7211538461538461
19,0.23838127383430924,0.5231974921630094,0.1320868615538646,0.6826923076923077
20,0.25846029193984305,0.49231974921630095,0.1436497022326176,0.6532051282051282
21,0.2669739294108179,0.4862068965517241,0.12953745057949653,0.6737179487179488
22,0.27073388096867684,0.4855799373040752,0.11715087596422587,0.6378205128205128
23,0.2648338100286113,0.49137931034482757,0.12034303691142645,0.6301282051282051
24,0.2637978857914482,0.48949843260188086,0.1251463138904327,0.6269230769230769
25,0.2617087439356553,0.49294670846394983,0.13091033601608032,0.6371794871794871
26,0.2609027711668732,0.4962382445141066,0.1381730487713447,0.6403846153846153
27,0.25661357254443873,0.506896551724138,0.14244638498012835,0.6519230769230769
28,0.2524541073458322,0.5147335423197492,0.14169692076169527,0.6756410256410257
29,0.25027803148969213,0.5217868338557994,0.13303922770115045,0.6820512820512821
30,0.2408359613911859,0.5330721003134796,0.11897537815265166,0.716025641025641
31,0.22737465006617544,0.5495297805642633,0.10464704770308275,0.7467948717948718
32,0.2251662828051558,0.5465517241379311,0.1044228787223498,0.7121794871794872
33,0.23817715068409062,0.5311912225705329,0.09127108374467263,0.7474358974358974
34,0.2345627732785144,0.540282131661442,0.17408907795563722,0.5942307692307692
35,0.24483538049048392,0.5286833855799373,0.12326232645756159,0.6647435897435897
36,0.1815743447471188,0.611128526645768,0.09954213958520156,0.6916666666666667
37,0.18643302078063959,0.593103448275862,0.08947918052092577,0.7403846153846154
38,0.1819065505854762,0.6051724137931035,0.09992073774337769,0.6987179487179487
39,0.18262516952420477,0.6026645768025078,0.08407044380139082,0.7602564102564102
40,0.17567370914646824,0.6123824451410659,0.06848977487056683,0.8115384615384615
41,0.17682026193993966,0.6101880877742947,0.07760257388536747,0.7756410256410257
42,0.17452411187293013,0.6152037617554859,0.08822881854497469,0.7615384615384615
43,0.1804056345809216,0.6043887147335423,0.1080951410608414,0.7019230769230769
