Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0.13076345813124904,0.1731974921630094,0.12305911133686702,0.14294871794871794
1,0.12164778239487854,0.1700626959247649,0.12308553885190915,0.14423076923076922
2,0.12128320991245557,0.1793103448275862,0.12044472686755352,0.2512820512820513
3,0.10752473904234489,0.311128526645768,0.1071150419039604,0.28012820512820513
4,0.09928601573346925,0.41128526645768027,0.09331194040102836,0.41346153846153844
5,0.08006952753915308,0.5109717868338558,0.08947930148778818,0.44551282051282054
6,0.07607643737408061,0.5318181818181819,0.08220365826900189,0.5147435897435897
7,0.06263204049027078,0.6747648902821317,0.06683248075155111,0.6551282051282051
8,0.04450060575733364,0.7915360501567398,0.052624634061104215,0.7064102564102565
9,0.0358641439213835,0.8217868338557994,0.04778967438600002,0.7955128205128205
10,0.027620092910191855,0.8813479623824452,0.03861159709019538,0.8416666666666667
11,0.020694109095628358,0.9170846394984326,0.034530828702144134,0.8448717948717949
12,0.018762600865670505,0.9211598746081505,0.0328809421413984,0.8641025641025641
13,0.01664555664101271,0.9297805642633229,0.03725618043771157,0.8448717948717949
14,0.016348103415162584,0.930564263322884,0.036497826683215606,0.8416666666666667
15,0.015780141728355034,0.9329153605015674,0.03582805696970377,0.8487179487179487
16,0.0143820196851434,0.9391849529780564,0.03557051049593168,0.8371794871794872
17,0.012319043612101796,0.9487460815047022,0.034718241752722326,0.8461538461538461
18,0.011623963301119667,0.9515673981191223,0.03642800446504202,0.8480769230769231
19,0.013374964276848355,0.9424764890282131,0.034717697898546854,0.8519230769230769
20,0.011723498622288338,0.9518808777429467,0.037291263655210155,0.841025641025641
21,0.011582405583751986,0.9515673981191223,0.03384078905368463,0.8551282051282051
22,0.011796819553549947,0.9501567398119122,0.034554192691277234,0.857051282051282
23,0.010710052664750795,0.9537617554858934,0.03747301663343723,0.8397435897435898
24,0.01317404799431936,0.9443573667711599,0.036142563361387985,0.8384615384615385
25,0.013912681766076242,0.9426332288401253,0.036053866339035526,0.8423076923076923
26,0.011198374750764113,0.9523510971786834,0.03822009605474961,0.8326923076923077
27,0.010160085623704341,0.9561128526645768,0.03825691346174631,0.8358974358974359
28,0.010645541958335706,0.954858934169279,0.036589474976062776,0.8474358974358974
29,0.009198547847463887,0.9606583072100313,0.03714074622362088,0.8442307692307692
30,0.009212260980445156,0.9614420062695925,0.03625402656885294,0.8455128205128205
31,0.008520580726299073,0.9628526645768025,0.03569449759446658,0.842948717948718
32,0.008860264015515396,0.9623824451410659,0.035085324217111635,0.8512820512820513
33,0.009318748793818735,0.9598746081504702,0.03634393069988642,0.8506410256410256
34,0.009216456412743532,0.9601880877742947,0.037075694172810286,0.8474358974358974
35,0.008539349295864565,0.9626959247648903,0.03933403346783076,0.841025641025641
36,0.0090717111585726,0.9606583072100313,0.0358543873215333,0.8480769230769231
37,0.009285077797453325,0.9605015673981191,0.035621959658769464,0.8544871794871794
38,0.00900258570383989,0.9598746081504702,0.03881929253156369,0.8397435897435898
39,0.011091124342293202,0.95282131661442,0.03613658344898468,0.8467948717948718
40,0.011248494948619585,0.9496865203761755,0.03745448654278731,0.8294871794871795
41,0.009190959622645547,0.9620689655172414,0.03551733975227062,0.8506410256410256
42,0.008349398472769694,0.9630094043887147,0.036533127916164886,0.8442307692307692
43,0.00816780147244891,0.9634796238244514,0.03670634199411441,0.8416666666666667
44,0.008102119163694707,0.9650470219435736,0.03741010053035541,0.8435897435897436
45,0.00783991586551257,0.9644200626959247,0.035895005479837074,0.842948717948718
46,0.00909787793103664,0.9592476489028213,0.03691580253533828,0.8442307692307692
47,0.008053811765670028,0.9655172413793104,0.0354933554545427,0.8538461538461538
48,0.00846218826952843,0.9625391849529781,0.03803440638077565,0.8403846153846154
49,0.008218381639429862,0.964576802507837,0.03708059462981347,0.8423076923076923
50,0.007485738396060691,0.9677115987460815,0.039588908736522384,0.8307692307692308
51,0.00895771875475361,0.9609717868338558,0.037230620475915764,0.8442307692307692
52,0.00775721769511326,0.9666144200626959,0.03680455505083769,0.842948717948718
53,0.007544539972182165,0.9669278996865204,0.03975786620225662,0.8391025641025641
54,0.00746376846003168,0.9655172413793104,0.03725488415131202,0.8403846153846154
55,0.007645873198735303,0.9658307210031348,0.03675825045658992,0.8435897435897436
56,0.009026860512886488,0.9609717868338558,0.03711881106480574,0.8519230769230769
57,0.00898632327515083,0.9606583072100313,0.03602677958133893,0.8512820512820513
58,0.01129498004031639,0.9507836990595612,0.03900484427427634,0.8448717948717949
59,0.010849305329301328,0.9536050156739811,0.03880350822821642,0.8378205128205128
60,0.00965674856975441,0.958307210031348,0.043523730070163046,0.8141025641025641
61,0.008614377921219437,0.963166144200627,0.03793980070413687,0.8391025641025641
62,0.008115459605175594,0.9637931034482758,0.0401522893172044,0.8326923076923077
63,0.007919448659664785,0.964576802507837,0.038419142136206993,0.833974358974359
64,0.007611160075035075,0.9641065830721003,0.0401441882054011,0.8314102564102565
65,0.009115275595524,0.9603448275862069,0.042156514448997304,0.8185897435897436
66,0.00877402348934343,0.9619122257053292,0.040096887258382945,0.8326923076923077
67,0.008308265533963901,0.9636363636363636,0.038023860943623075,0.8365384615384616
68,0.007862076451155272,0.965987460815047,0.03785473773112664,0.842948717948718
69,0.009453068430123845,0.9589341692789969,0.0389319950953508,0.8307692307692308
70,0.010573202329556396,0.9551724137931035,0.041725928431902176,0.8237179487179487
71,0.008717360935206043,0.9609717868338558,0.03905896548277293,0.833974358974359
72,0.007183594769304823,0.9689655172413794,0.03824723343818616,0.8391025641025641
73,0.007408981114847813,0.9675548589341693,0.03981136637620437,0.8320512820512821
74,0.007408321137630547,0.965987460815047,0.0375762158479446,0.8397435897435898
75,0.006994392622997955,0.9681818181818181,0.0404722293982139,0.8262820512820512
76,0.006961079520468241,0.9670846394984326,0.03834337695286824,0.8403846153846154
77,0.006698025780259909,0.9677115987460815,0.038757504981297715,0.8397435897435898
78,0.006939750033661396,0.9683385579937304,0.03878376155327528,0.8365384615384616
79,0.008113643392149745,0.9634796238244514,0.03876065585093621,0.8326923076923077
80,0.008599036613181467,0.9612852664576802,0.039068366014040436,0.8371794871794872
81,0.008385731074316748,0.9619122257053292,0.03925841332246096,0.8391025641025641
82,0.008032877552016496,0.9630094043887147,0.03889546994215403,0.8384615384615385
83,0.007376667405814399,0.9675548589341693,0.040340932821616146,0.8333333333333334
84,0.007682512213875975,0.9661442006269593,0.041504973020309054,0.8243589743589743
85,0.007030131236787266,0.9680250783699059,0.041826627804682805,0.8301282051282052
86,0.008776028204393984,0.9612852664576802,0.04130859183959472,0.8275641025641025
87,0.011432439378436457,0.9489028213166144,0.03860449500572987,0.8346153846153846
88,0.009651624131071904,0.9581504702194358,0.04157235343486835,0.8205128205128205
89,0.008151124400702717,0.9636363636363636,0.0392942807613275,0.8378205128205128
90,0.007535617668502803,0.9653605015673982,0.03991870333751043,0.8294871794871795
91,0.007881128867113011,0.9656739811912226,0.037648464357241604,0.841025641025641
92,0.007663320517897325,0.9666144200626959,0.037078340619038315,0.8474358974358974
93,0.006727161701786154,0.9691222570532916,0.038383594652016954,0.8397435897435898
