Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0.10071212084128939,0.4360501567398119,0.08905209715549763,0.4826923076923077
1,0.06985083855571791,0.6413793103448275,0.0677552417302743,0.6435897435897436
2,0.06435257564517771,0.6821316614420063,0.056208384954012355,0.7224358974358974
3,0.040184166403866864,0.8103448275862069,0.05152262632663433,0.7493589743589744
4,0.03281179495436084,0.8525078369905956,0.034818940132092205,0.85
5,0.026608697186022715,0.8884012539184953,0.03484765858604358,0.8416666666666667
6,0.023278418345651284,0.9015673981191222,0.03340002951713709,0.8512820512820513
7,0.01995574701986156,0.9186520376175549,0.034950677047555265,0.8487179487179487
8,0.017776184011729534,0.9288401253918496,0.03522779683654125,0.8474358974358974
9,0.016773162245878884,0.9327586206896552,0.03447710600418922,0.8474358974358974
10,0.013974033888184165,0.943730407523511,0.03565893610700583,0.8493589743589743
11,0.012761201717975465,0.9481191222570533,0.03499452943603198,0.8602564102564103
12,0.01304811867403573,0.9459247648902821,0.03987001830186599,0.8346153846153846
13,0.014275196871098399,0.9426332288401253,0.03674139015567608,0.8525641025641025
14,0.012286420041245633,0.9484326018808777,0.034020101661101365,0.8557692307692307
15,0.011096017530952875,0.9547021943573668,0.03219436708933268,0.8628205128205129
16,0.010116754023235607,0.9579937304075236,0.03342042781221561,0.8666666666666667
17,0.010803297385398217,0.9551724137931035,0.03612409665798529,0.8512820512820513
18,0.010991075201117693,0.9551724137931035,0.03465353500766632,0.8525641025641025
19,0.011755123364864659,0.9495297805642633,0.03841017838089894,0.8423076923076923
20,0.012170250972493503,0.9489028213166144,0.03454238325357437,0.8596153846153847
21,0.014111026370938763,0.9438871473354232,0.03854401306464122,0.8397435897435898
22,0.010685950294604122,0.9554858934169279,0.037438053293870045,0.8480769230769231
23,0.00917928216651923,0.9608150470219435,0.03723514935909174,0.8525641025641025
24,0.009241055447292926,0.9605015673981191,0.036310189465681715,0.8512820512820513
25,0.009571190134893671,0.9586206896551724,0.03640535444212265,0.8583333333333333
26,0.008364926260198266,0.9634796238244514,0.040076684168516064,0.841025641025641
27,0.008339912322901634,0.9637931034482758,0.039751470986849224,0.8397435897435898
28,0.011894149989835614,0.9507836990595612,0.03624933377290383,0.8583333333333333
29,0.009160658007131475,0.9605015673981191,0.035068744191756616,0.8589743589743589
30,0.014190815439079903,0.9401253918495298,0.04329691097522393,0.8378205128205128
31,0.012210079925689484,0.9512539184952978,0.038424333509726405,0.8538461538461538
32,0.01010429285536739,0.9584639498432602,0.03780511411336752,0.8525641025641025
33,0.013493451775638474,0.9459247648902821,0.040946369599073364,0.8403846153846154
34,0.009646989228233089,0.959717868338558,0.039718294258301076,0.8391025641025641
35,0.008312955426583562,0.9642633228840125,0.040098193364265636,0.8371794871794872
36,0.00886264943479791,0.9619122257053292,0.04049110257854829,0.8288461538461539
37,0.009627746427752848,0.9608150470219435,0.040360952760928714,0.8333333333333334
38,0.00822414284904829,0.9650470219435736,0.04005390142018978,0.8358974358974359
39,0.00931931944201966,0.9598746081504702,0.041377514409713254,0.8320512820512821
40,0.008837676832750207,0.9637931034482758,0.03693351869781812,0.8487179487179487
41,0.007417839925829613,0.9669278996865204,0.03694649694057611,0.8423076923076923
42,0.007460823316465724,0.9663009404388715,0.03948706080898261,0.842948717948718
43,0.008229587492197285,0.9642633228840125,0.04028894331974861,0.8461538461538461
44,0.013303839007748706,0.9476489028213166,0.044669422660118495,0.8198717948717948
45,0.011340041567212363,0.9520376175548589,0.03708277522371366,0.8538461538461538
46,0.008973885372537991,0.9608150470219435,0.03861499256812609,0.8320512820512821
47,0.007801962632475695,0.9648902821316614,0.035481657488987996,0.8673076923076923
48,0.006856809203515886,0.9678683385579937,0.03755755011851971,0.8519230769230769
49,0.006732175558758754,0.9680250783699059,0.03690469792255988,0.8551282051282051
50,0.006752625989748112,0.9686520376175548,0.03842418709626565,0.8455128205128205
51,0.00661621931881927,0.9691222570532916,0.04011552876386887,0.8461538461538461
52,0.006554647756676222,0.9684952978056426,0.04014292917190454,0.8423076923076923
53,0.006551271956122034,0.9684952978056426,0.03994898822827217,0.8416666666666667
54,0.006555452397776341,0.9688087774294671,0.040675931366590354,0.8346153846153846
55,0.006600846034010469,0.9683385579937304,0.040495735387771556,0.841025641025641
56,0.006717850222050863,0.9691222570532916,0.039671077712988244,0.8487179487179487
57,0.007901888443186272,0.9647335423197492,0.040062428342226224,0.8423076923076923
58,0.010114234908656173,0.9561128526645768,0.03905222236345976,0.8403846153846154
59,0.008726822515967124,0.9642633228840125,0.03920035318304331,0.8391025641025641
60,0.007412372838974373,0.965987460815047,0.04181292202228155,0.8192307692307692
61,0.010486167691484515,0.9564263322884012,0.04169197361438702,0.8352564102564103
62,0.012336285593320957,0.9487460815047022,0.03821804385918837,0.8467948717948718
63,0.009454474629699996,0.961128526645768,0.04419775566993615,0.8237179487179487
64,0.00874410326764875,0.9630094043887147,0.04371067711558097,0.8301282051282052
65,0.009357949691097657,0.9601880877742947,0.03993057761436854,0.8358974358974359
66,0.008960220013339317,0.9592476489028213,0.04265906123014597,0.8288461538461539
67,0.007043921330879475,0.9681818181818181,0.03562016620849952,0.8551282051282051
68,0.006806846209115649,0.9675548589341693,0.037664988866219155,0.8448717948717949
69,0.006732805732193879,0.9689655172413794,0.037964629439207226,0.8416666666666667
70,0.006357158613931329,0.9695924764890282,0.03959777397223008,0.8416666666666667
71,0.0064773988854548775,0.9688087774294671,0.0399053855966299,0.8397435897435898
72,0.006522739932034457,0.9695924764890282,0.040616793109056276,0.841025641025641
73,0.006687237202046807,0.9678683385579937,0.040867547901012956,0.8314102564102565
74,0.007451090946513283,0.9663009404388715,0.04190448171053177,0.8365384615384616
75,0.008648820938600876,0.9622257053291536,0.04319053733578095,0.8275641025641025
76,0.008570377921633026,0.9625391849529781,0.036537074794371925,0.8557692307692307
77,0.00851792951893984,0.9634796238244514,0.03757908577338243,0.8506410256410256
78,0.007617987613529434,0.9663009404388715,0.03665086808495033,0.8512820512820513
79,0.007064509571626269,0.9678683385579937,0.04066847639206128,0.8378205128205128
80,0.0068415124439357025,0.9686520376175548,0.03715179589314339,0.8551282051282051
81,0.006671617173978061,0.9688087774294671,0.03733211046992204,0.8532051282051282
82,0.008468124984550438,0.961755485893417,0.03767632971971463,0.8532051282051282
83,0.007795477692668434,0.9650470219435736,0.039869996217580944,0.8403846153846154
84,0.008607777378589008,0.963166144200627,0.041145081168565995,0.8256410256410256
85,0.009054317192808027,0.961755485893417,0.03756183987626663,0.8461538461538461
86,0.006992653842875296,0.967398119122257,0.03725579021832882,0.8461538461538461
87,0.00669837046537233,0.9678683385579937,0.03809323219152597,0.8384615384615385
88,0.007516825556182842,0.965203761755486,0.03788454589935449,0.8461538461538461
89,0.008548406489940832,0.9628526645768025,0.03724774175729507,0.8532051282051282
90,0.008464103887225486,0.9639498432601881,0.03630663355191548,0.8544871794871794
91,0.00791189593750528,0.9650470219435736,0.04167009752530318,0.8237179487179487
92,0.0072489919867892065,0.9672413793103448,0.03724684856640987,0.8538461538461538
93,0.008153034414990943,0.9628526645768025,0.03702559662170899,0.85
94,0.006995723741625357,0.9678683385579937,0.036708906827828826,0.8532051282051282
95,0.008396999389049963,0.9626959247648903,0.03781169672042896,0.8448717948717949
96,0.0074780183242849985,0.9667711598746082,0.04213648560719612,0.8352564102564103
97,0.009101038939410055,0.9598746081504702,0.03764541691694504,0.8544871794871794
98,0.009187832023644803,0.9600313479623824,0.03777647698536897,0.8474358974358974
99,0.007381859238093083,0.965987460815047,0.0394071468940148,0.8467948717948718
