Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,0.09924765870582347,0.45407523510971787,0.08999036605923603,0.5455128205128205
1,0.08146449747877808,0.6100313479623825,0.08620881491746658,0.558974358974359
2,0.09024880384109611,0.5120689655172413,0.11463577594512549,0.22884615384615384
3,0.109745446795767,0.3177115987460815,0.08977701790057696,0.5237179487179487
4,0.06451763921770556,0.6822884012539185,0.0810825526714325,0.6089743589743589
5,0.06534217472967684,0.6725705329153605,0.05308096154760092,0.7435897435897436
6,0.04516618395673817,0.7835423197492163,0.04646738320589065,0.7929487179487179
7,0.0358353128253853,0.8366771159874609,0.041239843765894575,0.8096153846153846
8,0.029737733780964042,0.8713166144200627,0.04416293666148797,0.8032051282051282
9,0.028360753152577856,0.8692789968652037,0.041914857732944,0.8282051282051283
10,0.026828154421128264,0.8865203761755486,0.034870404024154714,0.8576923076923076
11,0.02843884017703862,0.8789968652037617,0.04221896558808975,0.8243589743589743
12,0.029200416138880306,0.8702194357366771,0.03688222593986071,0.8480769230769231
13,0.025489240521594275,0.8891849529780564,0.04192573783489374,0.8115384615384615
14,0.022209774193041563,0.9081504702194357,0.04157555695527639,0.8211538461538461
15,0.021693052905597095,0.9089341692789968,0.03205373562299288,0.8628205128205129
16,0.01726940599092075,0.9304075235109718,0.03422924475027965,0.8519230769230769
17,0.01514870717356618,0.9363636363636364,0.03051704676487507,0.8737179487179487
18,0.013542355367837934,0.9432601880877743,0.033628973899743494,0.8634615384615385
19,0.012661408823929424,0.9456112852664577,0.03505057172897535,0.8628205128205129
20,0.01622086427171589,0.9316614420062695,0.036940019615949726,0.8423076923076923
21,0.014000963275452206,0.9426332288401253,0.035056155499739526,0.8557692307692307
22,0.013210943089593728,0.9442006269592477,0.03670227009898577,0.8487179487179487
23,0.010970041305001907,0.9542319749216301,0.03340119406198844,0.8589743589743589
24,0.010166693969591752,0.9570532915360501,0.035498360639963394,0.8596153846153847
25,0.009841344949897367,0.9584639498432602,0.0343909420646154,0.8544871794871794
26,0.011141662501370926,0.9525078369905956,0.0372672160466512,0.8480769230769231
27,0.010233330758738106,0.9567398119122257,0.03870549507630177,0.8442307692307692
28,0.010315226065140907,0.9559561128526646,0.03881712196729122,0.8423076923076923
29,0.008629382316163248,0.9636363636363636,0.03856067718603672,0.8461538461538461
30,0.008770353861480111,0.9620689655172414,0.0369886020055184,0.8474358974358974
31,0.008372927114052178,0.9623824451410659,0.038195306826860474,0.8493589743589743
