Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
0,172.04604055844132,0.15595611285266459,2.0610583109733387,0.17692307692307693
1,0.8289923771421738,0.2731974921630094,0.5452665967819018,0.2705128205128205
2,0.39550903443258756,0.32789968652037615,0.3602884387358641,0.31794871794871793
3,0.2858057182784364,0.38934169278996866,0.2775853461179978,0.4166666666666667
4,0.22429442898980503,0.44670846394984326,0.23906279359108362,0.4326923076923077
5,0.1930774527563944,0.4833855799373041,0.20514759291441012,0.48205128205128206
6,0.17805815669810138,0.4998432601880878,0.22452768920323787,0.49038461538461536
7,0.17121651396856039,0.5203761755485894,0.2666312779371555,0.5185897435897436
8,0.16272738270905324,0.5341692789968652,0.2786073612861144,0.5134615384615384
9,0.1674200291263646,0.5343260188087774,0.300782580100573,0.5102564102564102
10,0.16496839434562433,0.5481191222570533,0.22803331774014693,0.49230769230769234
11,0.15138558187641693,0.5667711598746081,0.1858152754795857,0.49166666666666664
12,0.1413738148806611,0.5802507836990596,0.18227928517720637,0.492948717948718
13,0.1391035877892216,0.574294670846395,0.17282863824795455,0.5224358974358975
14,0.14016840572360914,0.5727272727272728,0.17369227990126,0.5217948717948718
15,0.1436568892721472,0.5713166144200627,0.18022336195676755,0.5076923076923077
16,0.14863382909084935,0.5594043887147335,0.17767935341749436,0.5205128205128206
17,0.15090585768129386,0.5529780564263322,0.18179947665104498,0.49615384615384617
18,0.15417900263422335,0.5521943573667711,0.190115468395062,0.4666666666666667
19,0.15255641386987273,0.5543887147335423,0.1957878801303032,0.4551282051282051
20,0.14730358285403178,0.567398119122257,0.20103719983345422,0.4326923076923077
21,0.14276930854238312,0.5830721003134797,0.19081313357903407,0.4493589743589744
22,0.1347055844612256,0.603448275862069,0.18742105731597314,0.45576923076923076
23,0.1340566065010606,0.6021943573667712,0.19397654449328397,0.4153846153846154
24,0.13254154841167426,0.6070532915360501,0.19710247272100204,0.39871794871794874
25,0.12962435268589695,0.6156739811912225,0.18708945275881353,0.41346153846153844
26,0.12697159133641323,0.6213166144200627,0.186384325608229,0.40192307692307694
27,0.12641464808144165,0.6241379310344828,0.18373943376235471,0.38782051282051283
28,0.1258787017303948,0.6246081504702194,0.1773816242431983,0.40064102564102566
29,0.12245549710006176,0.6373040752351097,0.17362379003793765,0.4115384615384615
30,0.12389352560790728,0.6335423197492163,0.1593765595020392,0.45576923076923076
31,0.12164812548594041,0.6396551724137931,0.16420036195180354,0.4403846153846154
32,0.11994291488840289,0.6471786833855799,0.16472812058069766,0.4403846153846154
33,0.11950288681681254,0.6520376175548589,0.15451734570356515,0.49230769230769234
34,0.11993872839081623,0.6487460815047021,0.15196255300289546,0.5083333333333333
35,0.11990388009615453,0.6495297805642634,0.1499687521885603,0.5147435897435897
